t,f,pos,state,final_state,id
70770,0.2545,3,1,lost,10
70780,0.24962,3,1,lost,10
70790,0.2577,3,1,lost,10
70800,0.25918,3,1,lost,10
70810,0.2632,3,1,lost,10
70820,0.25274,3,1,lost,10
70830,0.25448,3,1,lost,10
70840,0.24052,3,1,lost,10
70850,0.2246,3,1,lost,10
70860,0.22362,3,1,lost,10
70870,0.2195,3,1,lost,10
70880,0.21558,3,1,lost,10
70890,0.2231,3,1,lost,10
70900,0.22834,3,1,lost,10
70910,0.2323,3,1,lost,10
70920,0.23506,3,1,lost,10
70930,0.23278,3,1,lost,10
70940,0.23752,3,1,lost,10
70950,0.22822,3,1,lost,10
70960,0.21988,3,1,lost,10
70970,0.2126,3,1,lost,10
70980,0.2021,3,1,lost,10
70990,0.1924,3,1,lost,10
71000,0.19098,3,1,lost,10
71010,0.17812,3,1,lost,10
71020,0.17416,3,1,lost,10
71030,0.17948,3,1,lost,10
71040,0.17536,3,1,lost,10
71050,0.16664,3,1,lost,10
71060,0.16444,3,1,lost,10
71070,0.15794,3,1,lost,10
71080,0.15514,3,1,lost,10
71090,0.15132,3,1,lost,10
71100,0.14954,3,1,lost,10
71110,0.14922,3,1,lost,10
71120,0.1508,3,1,lost,10
